date,strategy,spy
2019-10-04,203945.97588785863,157464.17211324678
2019-10-07,202791.64982838547,156784.8255932602
2019-10-08,199776.2158720632,154350.73304158493
2019-10-09,202271.25571787456,155816.55207140997
2019-10-10,203427.4072503466,156870.3895979235
2019-10-11,205627.49430532852,158496.66363438996
2019-10-14,205198.150612183,158320.10013297072
2019-10-15,207810.3444930168,159887.5376672823
2019-10-16,206323.7506199633,159630.77366001965
2019-10-17,207811.30087570075,160101.53767053148
2019-10-18,207545.42535866244,159400.68316031087
2019-10-21,208888.85607036937,160481.32018260556
2019-10-22,207702.47074460547,159957.10116707694
2019-10-23,207166.148002304,160422.48368045068
2019-10-24,210695.810861342,160684.6111865332
2019-10-25,212044.2274074783,161342.6296994676
2019-10-28,213617.2426495293,162252.08471748114
2019-10-29,212227.90090018936,162203.90321969325
2019-10-30,213484.85996153927,162701.37673439528
2019-10-31,211898.1135706945,162268.0852223498
2019-11-01,212792.5457993089,163771.3407540048
2019-11-04,212974.34879255065,164429.28727366644
2019-11-05,212677.78303059368,164247.4322667001
2019-11-06,212558.08319185683,164284.88676684827
2019-11-07,212203.7949447753,164862.59678403012
2019-11-08,212180.1113268737,165269.19679020357
2019-11-11,212289.77997084727,164953.59628078603
2019-11-12,212403.6320407335,165301.25179489548
2019-11-13,213042.4010374857,165354.77879318505
2019-11-14,213613.60695617,165595.52429726082
2019-11-15,214951.1373841138,166793.8163255471
2019-11-18,214653.68184748053,166916.83483035854
2019-11-19,213679.50270821908,166868.70732752522
2019-11-20,212725.1657827157,166248.17931137534
2019-11-21,211239.4644964737,165980.6523098366
2019-11-22,210989.6744316501,166349.7618192255
2019-11-25,213003.1993441767,167639.07134258587
2019-11-26,213336.941372674,168018.87185297816
2019-11-27,214205.39128151417,168767.81786939572
2019-11-29,212744.13493646745,168141.87235947142
2019-12-02,210393.98232757943,166713.59782138548
2019-12-03,209188.14524672733,165595.52429726082
2019-12-04,210966.31436719972,166617.28882076425
2019-12-05,211532.33097544,166916.83483035854
2019-12-06,212921.07597902385,168441.47236402027
2019-12-09,211658.44592203567,167911.88984967174
2019-12-10,211930.39578058515,167724.617348931
2019-12-11,213534.1059915031,168200.74485826268
2019-12-12,216434.7127088605,169650.43739499172
2019-12-13,216406.88438992453,169752.127892751
2019-12-16,217856.82315095465,170918.328919709
2019-12-17,219091.7291379804,170955.76542153896
2019-12-18,218756.35975447143,170966.47442086053
2019-12-19,219798.3741818041,171667.2389394902
2019-12-20,221821.86602360927,172419.89260945437
2019-12-23,220788.00848417977,172683.3159944464
2019-12-24,221314.67334391217,172688.69749158443
2019-12-26,221884.04723244804,173607.9255963738
2019-12-27,221862.15675025756,173564.92761422388
2019-12-30,220329.4664962032,172608.02902946813
2019-12-31,220994.77236301743,173027.37184491832
2020-01-02,223273.36863306683,174645.45664660947
2020-01-03,221090.0166972525,173323.0302177841
2020-01-06,220898.2776386528,173984.25243135588
2020-01-07,221788.45409978984,173495.0221463837
2020-01-08,222849.66777947964,174419.68574326567
2020-01-09,224424.54740263012,175602.42722463797
2020-01-10,224005.26613548567,175097.0524482516
2020-01-13,225703.6261538641,176301.2299265852
2020-01-14,226216.310125447,176032.4790394097
2020-01-15,226084.3506381625,176430.25986967125
